country,decile,year,data_level,ewbi_score,eu_priority_score,secondary_score,primary_score,eu_priority,secondary_indicator,primary_index
PT,All Deciles,2005,EWBI,0.4500529112126868,,,,,,
PT,All Deciles,2005,EU Priority,,0.4161503103153993,,,Agriculture and Food,,
PT,All Deciles,2005,EU Priority,,0.7628437387302037,,,Energy and Housing,,
PT,All Deciles,2005,EU Priority,,0.6900368292773804,,,Equality,,
PT,All Deciles,2005,EU Priority,,0.4075769656757849,,,Health and Animal Welfare,,
PT,All Deciles,2005,EU Priority,,0.1579623802670048,,,"Intergenerational Fairness, Youth, Culture and Sport",,
PT,All Deciles,2005,EU Priority,,0.6053015464539295,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
PT,All Deciles,2005,EU Priority,,0.6055098740864744,,,Sustainable Transport and Tourism,,
PT,All Deciles,2005,Secondary Indicator,,,0.4363503344181515,,Agriculture and Food,Nutrition need,
PT,All Deciles,2005,Secondary Indicator,,,0.395950286212647,,Agriculture and Food,Nutrition expense,
PT,All Deciles,2005,Secondary Indicator,,,0.6242118059977257,,Energy and Housing,Housing quality,
PT,All Deciles,2005,Secondary Indicator,,,0.7449459473239698,,Energy and Housing,Energy,
PT,All Deciles,2005,Secondary Indicator,,,0.9193734628689152,,Energy and Housing,Housing expense,
PT,All Deciles,2005,Secondary Indicator,,,0.7179857460763635,,Equality,Life satisfaction,
PT,All Deciles,2005,Secondary Indicator,,,0.5346318816522725,,Equality,Security,
PT,All Deciles,2005,Secondary Indicator,,,0.711561967745303,,Equality,Community,
PT,All Deciles,2005,Secondary Indicator,,,0.7959677216355824,,Equality,Digital Skills,
PT,All Deciles,2005,Secondary Indicator,,,0.4347608194997119,,Health and Animal Welfare,Health condition and impact,
PT,All Deciles,2005,Secondary Indicator,,,0.306663423396813,,Health and Animal Welfare,Health cost and medical care,
PT,All Deciles,2005,Secondary Indicator,,,0.4813066541308297,,Health and Animal Welfare,Accidents and addictive behaviour,
PT,All Deciles,2005,Secondary Indicator,,,0.1685567234899816,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
PT,All Deciles,2005,Secondary Indicator,,,0.0302772813044674,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
PT,All Deciles,2005,Secondary Indicator,,,0.2750531360065653,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
PT,All Deciles,2005,Secondary Indicator,,,0.6376275565084069,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
PT,All Deciles,2005,Secondary Indicator,,,0.5729755363994523,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
PT,All Deciles,2005,Secondary Indicator,,,0.453148224957006,,Sustainable Transport and Tourism,Transport,
PT,All Deciles,2005,Secondary Indicator,,,0.7578715232159429,,Sustainable Transport and Tourism,Tourism,
PT,All Deciles,2006,EWBI,0.4507126722130889,,,,,,
PT,All Deciles,2006,EU Priority,,0.4161503103153993,,,Agriculture and Food,,
PT,All Deciles,2006,EU Priority,,0.7628437387302037,,,Energy and Housing,,
PT,All Deciles,2006,EU Priority,,0.6900368292773804,,,Equality,,
PT,All Deciles,2006,EU Priority,,0.4075769656757849,,,Health and Animal Welfare,,
PT,All Deciles,2006,EU Priority,,0.1579623802670048,,,"Intergenerational Fairness, Youth, Culture and Sport",,
PT,All Deciles,2006,EU Priority,,0.6053015464539295,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
PT,All Deciles,2006,EU Priority,,0.6055098740864744,,,Sustainable Transport and Tourism,,
PT,All Deciles,2006,Secondary Indicator,,,0.4363503344181515,,Agriculture and Food,Nutrition need,
PT,All Deciles,2006,Secondary Indicator,,,0.395950286212647,,Agriculture and Food,Nutrition expense,
PT,All Deciles,2006,Secondary Indicator,,,0.6242118059977257,,Energy and Housing,Housing quality,
PT,All Deciles,2006,Secondary Indicator,,,0.7449459473239698,,Energy and Housing,Energy,
PT,All Deciles,2006,Secondary Indicator,,,0.9193734628689152,,Energy and Housing,Housing expense,
PT,All Deciles,2006,Secondary Indicator,,,0.7179857460763635,,Equality,Life satisfaction,
PT,All Deciles,2006,Secondary Indicator,,,0.5346318816522725,,Equality,Security,
PT,All Deciles,2006,Secondary Indicator,,,0.711561967745303,,Equality,Community,
PT,All Deciles,2006,Secondary Indicator,,,0.7959677216355824,,Equality,Digital Skills,
PT,All Deciles,2006,Secondary Indicator,,,0.4347608194997119,,Health and Animal Welfare,Health condition and impact,
PT,All Deciles,2006,Secondary Indicator,,,0.306663423396813,,Health and Animal Welfare,Health cost and medical care,
PT,All Deciles,2006,Secondary Indicator,,,0.4813066541308297,,Health and Animal Welfare,Accidents and addictive behaviour,
PT,All Deciles,2006,Secondary Indicator,,,0.1685567234899816,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
PT,All Deciles,2006,Secondary Indicator,,,0.0302772813044674,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
PT,All Deciles,2006,Secondary Indicator,,,0.2750531360065653,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
PT,All Deciles,2006,Secondary Indicator,,,0.6376275565084069,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
PT,All Deciles,2006,Secondary Indicator,,,0.5729755363994523,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
PT,All Deciles,2006,Secondary Indicator,,,0.453148224957006,,Sustainable Transport and Tourism,Transport,
PT,All Deciles,2006,Secondary Indicator,,,0.7578715232159429,,Sustainable Transport and Tourism,Tourism,
PT,All Deciles,2007,EWBI,0.4474156495973135,,,,,,
PT,All Deciles,2007,EU Priority,,0.4161503103153993,,,Agriculture and Food,,
PT,All Deciles,2007,EU Priority,,0.7628437387302037,,,Energy and Housing,,
PT,All Deciles,2007,EU Priority,,0.6900368292773804,,,Equality,,
PT,All Deciles,2007,EU Priority,,0.4075769656757849,,,Health and Animal Welfare,,
PT,All Deciles,2007,EU Priority,,0.1579623802670048,,,"Intergenerational Fairness, Youth, Culture and Sport",,
PT,All Deciles,2007,EU Priority,,0.6053015464539295,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
PT,All Deciles,2007,EU Priority,,0.6055098740864744,,,Sustainable Transport and Tourism,,
PT,All Deciles,2007,Secondary Indicator,,,0.4363503344181515,,Agriculture and Food,Nutrition need,
PT,All Deciles,2007,Secondary Indicator,,,0.395950286212647,,Agriculture and Food,Nutrition expense,
PT,All Deciles,2007,Secondary Indicator,,,0.6242118059977257,,Energy and Housing,Housing quality,
PT,All Deciles,2007,Secondary Indicator,,,0.7449459473239698,,Energy and Housing,Energy,
PT,All Deciles,2007,Secondary Indicator,,,0.9193734628689152,,Energy and Housing,Housing expense,
PT,All Deciles,2007,Secondary Indicator,,,0.7179857460763635,,Equality,Life satisfaction,
PT,All Deciles,2007,Secondary Indicator,,,0.5346318816522725,,Equality,Security,
PT,All Deciles,2007,Secondary Indicator,,,0.711561967745303,,Equality,Community,
PT,All Deciles,2007,Secondary Indicator,,,0.7959677216355824,,Equality,Digital Skills,
PT,All Deciles,2007,Secondary Indicator,,,0.4347608194997119,,Health and Animal Welfare,Health condition and impact,
PT,All Deciles,2007,Secondary Indicator,,,0.306663423396813,,Health and Animal Welfare,Health cost and medical care,
PT,All Deciles,2007,Secondary Indicator,,,0.4813066541308297,,Health and Animal Welfare,Accidents and addictive behaviour,
PT,All Deciles,2007,Secondary Indicator,,,0.1685567234899816,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
PT,All Deciles,2007,Secondary Indicator,,,0.0302772813044674,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
PT,All Deciles,2007,Secondary Indicator,,,0.2750531360065653,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
PT,All Deciles,2007,Secondary Indicator,,,0.6376275565084069,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
PT,All Deciles,2007,Secondary Indicator,,,0.5729755363994523,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
PT,All Deciles,2007,Secondary Indicator,,,0.453148224957006,,Sustainable Transport and Tourism,Transport,
PT,All Deciles,2007,Secondary Indicator,,,0.7578715232159429,,Sustainable Transport and Tourism,Tourism,
PT,All Deciles,2008,EWBI,0.4430712131179712,,,,,,
PT,All Deciles,2008,EU Priority,,0.4161503103153993,,,Agriculture and Food,,
PT,All Deciles,2008,EU Priority,,0.7628437387302037,,,Energy and Housing,,
PT,All Deciles,2008,EU Priority,,0.6900368292773804,,,Equality,,
PT,All Deciles,2008,EU Priority,,0.4075769656757849,,,Health and Animal Welfare,,
PT,All Deciles,2008,EU Priority,,0.1579623802670048,,,"Intergenerational Fairness, Youth, Culture and Sport",,
PT,All Deciles,2008,EU Priority,,0.6053015464539295,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
PT,All Deciles,2008,EU Priority,,0.6055098740864744,,,Sustainable Transport and Tourism,,
PT,All Deciles,2008,Secondary Indicator,,,0.4363503344181515,,Agriculture and Food,Nutrition need,
PT,All Deciles,2008,Secondary Indicator,,,0.395950286212647,,Agriculture and Food,Nutrition expense,
PT,All Deciles,2008,Secondary Indicator,,,0.6242118059977257,,Energy and Housing,Housing quality,
PT,All Deciles,2008,Secondary Indicator,,,0.7449459473239698,,Energy and Housing,Energy,
PT,All Deciles,2008,Secondary Indicator,,,0.9193734628689152,,Energy and Housing,Housing expense,
PT,All Deciles,2008,Secondary Indicator,,,0.7179857460763635,,Equality,Life satisfaction,
PT,All Deciles,2008,Secondary Indicator,,,0.5346318816522725,,Equality,Security,
PT,All Deciles,2008,Secondary Indicator,,,0.711561967745303,,Equality,Community,
PT,All Deciles,2008,Secondary Indicator,,,0.7959677216355824,,Equality,Digital Skills,
PT,All Deciles,2008,Secondary Indicator,,,0.4347608194997119,,Health and Animal Welfare,Health condition and impact,
PT,All Deciles,2008,Secondary Indicator,,,0.306663423396813,,Health and Animal Welfare,Health cost and medical care,
PT,All Deciles,2008,Secondary Indicator,,,0.4813066541308297,,Health and Animal Welfare,Accidents and addictive behaviour,
PT,All Deciles,2008,Secondary Indicator,,,0.1685567234899816,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
PT,All Deciles,2008,Secondary Indicator,,,0.0302772813044674,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
PT,All Deciles,2008,Secondary Indicator,,,0.2750531360065653,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
PT,All Deciles,2008,Secondary Indicator,,,0.6376275565084069,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
PT,All Deciles,2008,Secondary Indicator,,,0.5729755363994523,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
PT,All Deciles,2008,Secondary Indicator,,,0.453148224957006,,Sustainable Transport and Tourism,Transport,
PT,All Deciles,2008,Secondary Indicator,,,0.7578715232159429,,Sustainable Transport and Tourism,Tourism,
PT,All Deciles,2009,EWBI,0.4402635883541047,,,,,,
PT,All Deciles,2009,EU Priority,,0.4161503103153993,,,Agriculture and Food,,
PT,All Deciles,2009,EU Priority,,0.7628437387302037,,,Energy and Housing,,
PT,All Deciles,2009,EU Priority,,0.6900368292773804,,,Equality,,
PT,All Deciles,2009,EU Priority,,0.4075769656757849,,,Health and Animal Welfare,,
PT,All Deciles,2009,EU Priority,,0.1579623802670048,,,"Intergenerational Fairness, Youth, Culture and Sport",,
PT,All Deciles,2009,EU Priority,,0.6053015464539295,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
PT,All Deciles,2009,EU Priority,,0.6055098740864744,,,Sustainable Transport and Tourism,,
PT,All Deciles,2009,Secondary Indicator,,,0.4363503344181515,,Agriculture and Food,Nutrition need,
PT,All Deciles,2009,Secondary Indicator,,,0.395950286212647,,Agriculture and Food,Nutrition expense,
PT,All Deciles,2009,Secondary Indicator,,,0.6242118059977257,,Energy and Housing,Housing quality,
PT,All Deciles,2009,Secondary Indicator,,,0.7449459473239698,,Energy and Housing,Energy,
PT,All Deciles,2009,Secondary Indicator,,,0.9193734628689152,,Energy and Housing,Housing expense,
PT,All Deciles,2009,Secondary Indicator,,,0.7179857460763635,,Equality,Life satisfaction,
PT,All Deciles,2009,Secondary Indicator,,,0.5346318816522725,,Equality,Security,
PT,All Deciles,2009,Secondary Indicator,,,0.711561967745303,,Equality,Community,
PT,All Deciles,2009,Secondary Indicator,,,0.7959677216355824,,Equality,Digital Skills,
PT,All Deciles,2009,Secondary Indicator,,,0.4347608194997119,,Health and Animal Welfare,Health condition and impact,
PT,All Deciles,2009,Secondary Indicator,,,0.306663423396813,,Health and Animal Welfare,Health cost and medical care,
PT,All Deciles,2009,Secondary Indicator,,,0.4813066541308297,,Health and Animal Welfare,Accidents and addictive behaviour,
PT,All Deciles,2009,Secondary Indicator,,,0.1685567234899816,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
PT,All Deciles,2009,Secondary Indicator,,,0.0302772813044674,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
PT,All Deciles,2009,Secondary Indicator,,,0.2750531360065653,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
PT,All Deciles,2009,Secondary Indicator,,,0.6376275565084069,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
PT,All Deciles,2009,Secondary Indicator,,,0.5729755363994523,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
PT,All Deciles,2009,Secondary Indicator,,,0.453148224957006,,Sustainable Transport and Tourism,Transport,
PT,All Deciles,2009,Secondary Indicator,,,0.7578715232159429,,Sustainable Transport and Tourism,Tourism,
PT,All Deciles,2010,EWBI,0.4422592613646164,,,,,,
PT,All Deciles,2010,EU Priority,,0.4161503103153993,,,Agriculture and Food,,
PT,All Deciles,2010,EU Priority,,0.7628437387302037,,,Energy and Housing,,
PT,All Deciles,2010,EU Priority,,0.6900368292773804,,,Equality,,
PT,All Deciles,2010,EU Priority,,0.4075769656757849,,,Health and Animal Welfare,,
PT,All Deciles,2010,EU Priority,,0.1579623802670048,,,"Intergenerational Fairness, Youth, Culture and Sport",,
PT,All Deciles,2010,EU Priority,,0.6053015464539295,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
PT,All Deciles,2010,EU Priority,,0.6055098740864744,,,Sustainable Transport and Tourism,,
PT,All Deciles,2010,Secondary Indicator,,,0.4363503344181515,,Agriculture and Food,Nutrition need,
PT,All Deciles,2010,Secondary Indicator,,,0.395950286212647,,Agriculture and Food,Nutrition expense,
PT,All Deciles,2010,Secondary Indicator,,,0.6242118059977257,,Energy and Housing,Housing quality,
PT,All Deciles,2010,Secondary Indicator,,,0.7449459473239698,,Energy and Housing,Energy,
PT,All Deciles,2010,Secondary Indicator,,,0.9193734628689152,,Energy and Housing,Housing expense,
PT,All Deciles,2010,Secondary Indicator,,,0.7179857460763635,,Equality,Life satisfaction,
PT,All Deciles,2010,Secondary Indicator,,,0.5346318816522725,,Equality,Security,
PT,All Deciles,2010,Secondary Indicator,,,0.711561967745303,,Equality,Community,
PT,All Deciles,2010,Secondary Indicator,,,0.7959677216355824,,Equality,Digital Skills,
PT,All Deciles,2010,Secondary Indicator,,,0.4347608194997119,,Health and Animal Welfare,Health condition and impact,
PT,All Deciles,2010,Secondary Indicator,,,0.306663423396813,,Health and Animal Welfare,Health cost and medical care,
PT,All Deciles,2010,Secondary Indicator,,,0.4813066541308297,,Health and Animal Welfare,Accidents and addictive behaviour,
PT,All Deciles,2010,Secondary Indicator,,,0.1685567234899816,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
PT,All Deciles,2010,Secondary Indicator,,,0.0302772813044674,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
PT,All Deciles,2010,Secondary Indicator,,,0.2750531360065653,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
PT,All Deciles,2010,Secondary Indicator,,,0.6376275565084069,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
PT,All Deciles,2010,Secondary Indicator,,,0.5729755363994523,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
PT,All Deciles,2010,Secondary Indicator,,,0.453148224957006,,Sustainable Transport and Tourism,Transport,
PT,All Deciles,2010,Secondary Indicator,,,0.7578715232159429,,Sustainable Transport and Tourism,Tourism,
PT,All Deciles,2011,EWBI,0.4305356321244261,,,,,,
PT,All Deciles,2011,EU Priority,,0.4161503103153993,,,Agriculture and Food,,
PT,All Deciles,2011,EU Priority,,0.7628437387302037,,,Energy and Housing,,
PT,All Deciles,2011,EU Priority,,0.6900368292773804,,,Equality,,
