ISO2,ISO_Type,Country,Region,Emissions_scope,Warming_scenario,Probability_of_reach,Budget_distribution_scenario,Years_to_neutrality_from_latest_available,Years_to_neutrality_from_today,Neutrality_year,Latest_year,Latest_population,Latest_annual_CO2_emissions_Mt,Latest_cumulative_CO2_emissions_Mt,Latest_emissions_per_capita_t,Latest_cumulative_population,Share_of_cumulative_population_Latest_to_2050,Share_of_cumulative_population_1970_to_2050,Share_of_cumulative_population_1970_to_latest,share_of_capacity,Global_Carbon_budget,Country_carbon_budget,Country_budget_per_capita,Share_of_cumulative_emissions,Global_Total_Budget,Total_available_budget,Latest_cumulative_emissions_per_capita,Share_of_global_cumulative_emissions,Country_theoretical_budget,Country_share_of_positive_budgets,scenario_id
North America,IPCC Region,All,North America,Territory,2°C,50%,Capacity,-41,-43,1982,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,1182596.667995,-243879.3110461864,-636.9223424486408,0.22829322806574082,1491175.495489,2534274.2017900003,0.0008058934921310821,0.22829322806574082,-243879.3110461864,,2913
North America,IPCC Region,All,North America,Territory,2°C,67%,Population,15,13,2038,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,907596.667995,41717.40905091993,108.95040575445952,0.22829322806574082,1216175.495489,2259274.2017900003,0.0008058934921310821,0.22829322806574082,,,2914
North America,IPCC Region,All,North America,Territory,2°C,67%,Responsibility,-33,-35,1990,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,907596.667995,-200939.6945470462,-524.7799839715857,0.22829322806574082,1216175.495489,2259274.2017900003,0.0008058934921310821,0.22829322806574082,-200939.6945470462,,2915
North America,IPCC Region,All,North America,Territory,2°C,67%,Capacity,-42,-44,1981,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,907596.667995,-250900.00636423117,-655.257795703798,0.22829322806574082,1216175.495489,2259274.2017900003,0.0008058934921310821,0.22829322806574082,-250900.00636423117,,2916
North America,IPCC Region,All,North America,Consumption,1.5°C,50%,Population,4,1,2026,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,230438.2834789879,11873.172888802701,31.216004478787806,0.24148458007253984,544424.5544544879,1530671.4945651006,0.0008255078008922575,0.24148458007253984,,,2917
North America,IPCC Region,All,North America,Consumption,1.5°C,50%,Responsibility,-38,-41,1984,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,230438.2834789879,-240914.0399249232,-633.392086490339,0.24148458007253984,544424.5544544879,1530671.4945651006,0.0008255078008922575,0.24148458007253984,-240914.0399249232,,2918
North America,IPCC Region,All,North America,Consumption,1.5°C,50%,Capacity,-45,-48,1977,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,230438.2834789879,-274778.0941069658,-722.4247719331224,0.24148458007253984,544424.5544544879,1530671.4945651006,0.0008255078008922575,0.24148458007253984,-274778.0941069658,,2919
North America,IPCC Region,All,North America,Consumption,1.5°C,67%,Population,1,-2,2023,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,55976.91096655577,2884.171551935879,7.582835096061817,0.24148458007253984,369963.18194205576,1356210.1220526686,0.0008255078008922575,0.24148458007253984,,,2920
North America,IPCC Region,All,North America,Consumption,1.5°C,67%,Responsibility,-40,-43,1982,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,55976.91096655577,-249242.59491983493,-655.288862731859,0.24148458007253984,369963.18194205576,1356210.1220526686,0.0008255078008922575,0.24148458007253984,-249242.59491983493,,2921
North America,IPCC Region,All,North America,Consumption,1.5°C,67%,Capacity,-45,-48,1977,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,55976.91096655577,-279246.92518828035,-734.1738681819287,0.24148458007253984,369963.18194205576,1356210.1220526686,0.0008255078008922575,0.24148458007253984,-279246.92518828035,,2922
North America,IPCC Region,All,North America,Consumption,2°C,50%,Population,19,16,2041,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,1137264.2411371914,58596.752030163945,154.05793303498925,0.24148458007253984,1451250.5121126915,2437497.452223304,0.0008255078008922575,0.24148458007253984,,,2923
North America,IPCC Region,All,North America,Consumption,2°C,50%,Responsibility,-30,-33,1992,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,1137264.2411371914,-197623.36904228033,-519.5756880584804,0.24148458007253984,1451250.5121126915,2437497.452223304,0.0008255078008922575,0.24148458007253984,-197623.36904228033,,2924
North America,IPCC Region,All,North America,Consumption,2°C,50%,Capacity,-40,-43,1982,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,1137264.2411371914,-251549.73148109572,-661.3546031960117,0.24148458007253984,1451250.5121126915,2437497.452223304,0.0008255078008922575,0.24148458007253984,-251549.73148109572,,2925
North America,IPCC Region,All,North America,Consumption,2°C,67%,Population,15,12,2037,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,880703.399207144,45377.63241712449,119.30327217803922,0.24148458007253984,1194689.670182644,2180936.610293257,0.0008255078008922575,0.24148458007253984,,,2926
North America,IPCC Region,All,North America,Consumption,2°C,67%,Responsibility,-32,-35,1990,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,880703.399207144,-209871.2440347976,-551.7768295901276,0.24148458007253984,1194689.670182644,2180936.610293257,0.0008255078008922575,0.24148458007253984,-209871.2440347976,,2927
North America,IPCC Region,All,North America,Consumption,2°C,67%,Capacity,-41,-44,1981,2022.0,380355304.5,6144.82,313986.2709755,16.155473388435418,16038455938.5,0.051524307114036175,0.054178081097494946,0.047738676332597624,0.0256150173356917,880703.399207144,-258121.5418947935,-678.6326859148444,0.24148458007253984,1194689.670182644,2180936.610293257,0.0008255078008922575,0.24148458007253984,-258121.5418947935,,2928
OM,Country,Oman,Middle East,Territory,1.5°C,50%,Population,4,2,2027,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,210596.667995,153.97794064163116,30.495095555739088,0.0011677604380745674,212175.10354399998,1562274.20179,0.0003126067454516684,0.0011677604380745674,,,2929
OM,Country,Oman,Middle East,Territory,1.5°C,50%,Responsibility,-8,-10,2015,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,210596.667995,-596.9169324247808,-118.21848517573154,0.0011677604380745674,212175.10354399998,1562274.20179,0.0003126067454516684,0.0011677604380745674,-596.9169324247808,,2930
OM,Country,Oman,Middle East,Territory,1.5°C,50%,Capacity,-19,-21,2004,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,210596.667995,-1167.072346658019,-231.13689261911355,0.0011677604380745674,212175.10354399998,1562274.20179,0.0003126067454516684,0.0011677604380745674,-1167.072346658019,,2931
OM,Country,Oman,Middle East,Territory,1.5°C,67%,Population,0,-2,2023,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,23596.667995000003,17.25272473902888,3.4168757376620027,0.0011677604380745674,25175.103544000005,1375274.20179,0.0003126067454516684,0.0011677604380745674,,,2932
OM,Country,Oman,Middle East,Territory,1.5°C,67%,Responsibility,-10,-12,2013,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,23596.667995000003,-714.4020583324273,-141.48623460790606,0.0011677604380745674,25175.103544000005,1375274.20179,0.0003126067454516684,0.0011677604380745674,-714.4020583324273,,2933
OM,Country,Oman,Middle East,Territory,1.5°C,67%,Capacity,-21,-23,2002,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,23596.667995000003,-1216.311410293463,-240.8886138356786,0.0011677604380745674,25175.103544000005,1375274.20179,0.0003126067454516684,0.0011677604380745674,-1216.311410293463,,2934
OM,Country,Oman,Middle East,Territory,2°C,50%,Population,22,20,2045,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,1182596.667995,864.6566029802912,171.24391728392587,0.0011677604380745674,1184175.103544,2534274.2017900003,0.0003126067454516684,0.0011677604380745674,,,2935
OM,Country,Oman,Middle East,Territory,2°C,50%,Responsibility,0,-1,2023,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,1182596.667995,10.524531751412848,2.7240412845553488,0.0011677604380745674,1184175.103544,2534274.2017900003,0.0003126067454516684,0.0011677604380745674,13.754417212825501,8.899510742962237e-06,2936
OM,Country,Oman,Middle East,Territory,2°C,50%,Capacity,-13,-15,2010,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,1182596.667995,-911.1345399539993,-180.4488015896953,0.0011677604380745674,1184175.103544,2534274.2017900003,0.0003126067454516684,0.0011677604380745674,-911.1345399539993,,2937
OM,Country,Oman,Middle East,Territory,2°C,67%,Population,17,15,2040,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,907596.667995,663.590109005876,131.42300578675366,0.0011677604380745674,909175.1035440001,2259274.2017900003,0.0003126067454516684,0.0011677604380745674,,,2938
OM,Country,Oman,Middle East,Territory,2°C,67%,Responsibility,-2,-4,2021,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,907596.667995,-159.01782676900757,-31.49323729217191,0.0011677604380745674,909175.1035440001,2259274.2017900003,0.0003126067454516684,0.0011677604380745674,-159.01782676900757,,2939
OM,Country,Oman,Middle East,Territory,2°C,67%,Capacity,-14,-16,2009,2023.0,5049269.0,78.511296,1578.435549,15.5490420494531,124398152.5,0.0007311508871796913,0.0005483613828003101,0.0006282627053884836,0.0002633105007243,907596.667995,-983.5449276531818,-194.7895680846439,0.0011677604380745674,909175.1035440001,2259274.2017900003,0.0003126067454516684,0.0011677604380745674,-983.5449276531818,,2940
OM,Country,Oman,Middle East,Consumption,1.5°C,50%,Population,5,2,2027,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,230438.2834789879,184.76594029874585,39.060700334137486,0.0010953416248660004,231862.4830371237,1530671.4945651006,0.00030108488645908254,0.0010953416248660004,,,2941
OM,Country,Oman,Middle East,Consumption,1.5°C,50%,Responsibility,-7,-10,2015,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,230438.2834789879,-515.4488108632698,-108.96917205716383,0.0010953416248660004,231862.4830371237,1530671.4945651006,0.00030108488645908254,0.0010953416248660004,-515.4488108632698,,2942
OM,Country,Oman,Middle East,Consumption,1.5°C,50%,Capacity,-18,-21,2004,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,230438.2834789879,-1026.962103179909,-217.10635034772312,0.0010953416248660004,231862.4830371237,1530671.4945651006,0.00030108488645908254,0.0010953416248660004,-1026.962103179909,,2943
OM,Country,Oman,Middle East,Consumption,1.5°C,67%,Population,1,-2,2023,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,55976.91096655577,44.88241464746863,9.488429230964572,0.0010953416248660004,57401.11052469157,1356210.1220526686,0.00030108488645908254,0.0010953416248660004,,,2944
OM,Country,Oman,Middle East,Consumption,1.5°C,67%,Responsibility,-9,-12,2013,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,55976.91096655577,-619.0255111570905,-130.86594829868392,0.0010953416248660004,57401.11052469157,1356210.1220526686,0.00030108488645908254,0.0010953416248660004,-619.0255111570905,,2945
OM,Country,Oman,Middle East,Consumption,1.5°C,67%,Capacity,-20,-23,2002,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,55976.91096655577,-1072.2380437399968,-226.67797347103433,0.0010953416248660004,57401.11052469157,1356210.1220526686,0.00030108488645908254,0.0010953416248660004,-1072.2380437399968,,2946
OM,Country,Oman,Middle East,Consumption,2°C,50%,Population,26,23,2048,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,1137264.2411371914,911.8610575877376,192.77325387576357,0.0010953416248660004,1138688.4406953272,2437497.452223304,0.00030108488645908254,0.0010953416248660004,,,2947
OM,Country,Oman,Middle East,Consumption,2°C,50%,Responsibility,1,-1,2023,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,1137264.2411371914,19.72128356722303,4.847226374694679,0.0010953416248660004,1138688.4406953272,2437497.452223304,0.00030108488645908254,0.0010953416248660004,22.92847622546651,1.7340986249161417e-05,2948
OM,Country,Oman,Middle East,Consumption,2°C,50%,Capacity,-12,-15,2010,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,1137264.2411371914,-791.6240591991321,-167.35438416666184,0.0010953416248660004,1138688.4406953272,2437497.452223304,0.00030108488645908254,0.0010953416248660004,-791.6240591991321,,2949
OM,Country,Oman,Middle East,Consumption,2°C,67%,Population,20,17,2042,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,880703.399207144,706.1499904535063,149.28461990050926,0.0010953416248660004,882127.5987652799,2180936.610293257,0.00030108488645908254,0.0010953416248660004,,,2950
OM,Country,Oman,Middle East,Consumption,2°C,67%,Responsibility,-1,-4,2021,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,880703.399207144,-129.39020067721094,-27.35391515695253,0.0010953416248660004,882127.5987652799,2180936.610293257,0.00030108488645908254,0.0010953416248660004,-129.39020067721094,,2951
OM,Country,Oman,Middle East,Consumption,2°C,67%,Capacity,-14,-17,2008,2022.0,4730226.0,70.03,1424.1995581358,14.804789454034545,119348883.5,0.0008018022765544224,0.0006011651543781317,0.0005936941731123878,0.0002595184246694,880703.399207144,-858.2063247286729,-181.4303005244724,0.0010953416248660004,882127.5987652799,2180936.610293257,0.00030108488645908254,0.0010953416248660004,-858.2063247286729,,2952
PK,Country,Pakistan,Southern Asia,Territory,1.5°C,50%,Population,74,72,2097,2023.0,247504495.5,200.666686,5469.004865,0.8107597625433838,7849038578.0,0.03516947364867841,0.029239512203387486,0.0307961100782394,0.0440928131468111,210596.667995,7406.573965549628,29.92500782899771,0.004046086975822628,216065.67286,1562274.20179,2.209658799914606e-05,0.004046086975822628,,,2953
PK,Country,Pakistan,Southern Asia,Territory,1.5°C,50%,Responsibility,119,76,2100,2023.0,247504495.5,200.666686,5469.004865,0.8107597625433838,7849038578.0,0.03516947364867841,0.029239512203387486,0.0307961100782394,0.0440928131468111,210596.667995,11913.043746030447,172.29167227679073,0.004046086975822628,216065.67286,1562274.20179,2.209658799914606e-05,0.004046086975822628,42642.96342571843,0.05656805427858568,2954
PK,Country,Pakistan,Southern Asia,Territory,1.5°C,50%,Capacity,152,76,2100,2023.0,247504495.5,200.666686,5469.004865,0.8107597625433838,7849038578.0,0.03516947364867841,0.029239512203387486,0.0307961100782394,0.0440928131468111,210596.667995,15210.11491101946,256.2218495082241,0.004046086975822628,216065.67286,1562274.20179,2.209658799914606e-05,0.004046086975822628,63416.05959860993,0.07222391054819813,2955
