country,decile,year,EU_Priority,Secondary_indicator,primary_index,Score,Level
EU Average,All,2018,Agriculture and Food,Nutrition need,All,0.6693568150308921,3 (Secondary_indicator)
EU Average,All,2018,Agriculture and Food,Nutrition expense,All,0.647660520521607,3 (Secondary_indicator)
EU Average,All,2018,Energy and Housing,Housing quality,All,0.7925687292771322,3 (Secondary_indicator)
EU Average,All,2018,Energy and Housing,Energy,All,0.7065259987592521,3 (Secondary_indicator)
EU Average,All,2018,Equality,Life satisfaction,All,0.7747568280239525,3 (Secondary_indicator)
EU Average,All,2018,Equality,Security,All,0.6900317591933124,3 (Secondary_indicator)
EU Average,All,2018,Equality,Community,All,0.6784096979504455,3 (Secondary_indicator)
EU Average,All,2018,Health and Animal Welfare,Health condition and impact,All,0.5727983323604279,3 (Secondary_indicator)
EU Average,All,2018,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7521659063888054,3 (Secondary_indicator)
EU Average,All,2018,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7160106832007073,3 (Secondary_indicator)
EU Average,All,2018,Agriculture and Food,Nutrition need,AN-EHIS-1,0.6693568150308921,4 (Primary_indicator)
EU Average,All,2018,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.647660520521607,4 (Primary_indicator)
EU Average,All,2018,Energy and Housing,Housing quality,HQ-SILC-1,0.7925687292771322,4 (Primary_indicator)
EU Average,All,2018,Energy and Housing,Energy,HE-SILC-1,0.773533414316844,4 (Primary_indicator)
EU Average,All,2018,Energy and Housing,Energy,HE-SILC-2,0.7954985744697141,4 (Primary_indicator)
EU Average,All,2018,Energy and Housing,Energy,HE-HBS-1,0.5969366016117302,4 (Primary_indicator)
EU Average,All,2018,Energy and Housing,Energy,HE-HBS-2,0.6164912334935512,4 (Primary_indicator)
EU Average,All,2018,Equality,Life satisfaction,EL-SILC-1,0.7444143600107905,4 (Primary_indicator)
EU Average,All,2018,Equality,Life satisfaction,EL-EHIS-1,0.7867843406714146,4 (Primary_indicator)
EU Average,All,2018,Equality,Security,ES-SILC-1,0.6207828154601074,4 (Primary_indicator)
EU Average,All,2018,Equality,Security,ES-SILC-2,0.756573082679204,4 (Primary_indicator)
EU Average,All,2018,Equality,Community,EC-SILC-1,0.6700745482985099,4 (Primary_indicator)
EU Average,All,2018,Equality,Community,EC-EHIS-1,0.666940328714571,4 (Primary_indicator)
EU Average,All,2018,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6410524191827042,4 (Primary_indicator)
EU Average,All,2018,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5646412532519939,4 (Primary_indicator)
EU Average,All,2018,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5354868754233323,4 (Primary_indicator)
EU Average,All,2018,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.3591787911112193,4 (Primary_indicator)
EU Average,All,2018,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.7505991202749097,4 (Primary_indicator)
EU Average,All,2018,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.5479897392417779,4 (Primary_indicator)
EU Average,All,2018,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.6783326124335708,4 (Primary_indicator)
EU Average,All,2018,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.736134772308668,4 (Primary_indicator)
EU Average,All,2018,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8257887641655958,4 (Primary_indicator)
EU Average,All,2018,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7160106832007073,4 (Primary_indicator)
EU Average,All,2019,All,All,All,0.6875938222303799,1 (EWBI)
EU Average,All,2019,Agriculture and Food,All,All,0.6585086677762496,2 (EU_Priority)
EU Average,All,2019,Energy and Housing,All,All,0.7492877041809446,2 (EU_Priority)
EU Average,All,2019,Equality,All,All,0.7154711994582185,2 (EU_Priority)
EU Average,All,2019,Health and Animal Welfare,All,All,0.5766617562745884,2 (EU_Priority)
EU Average,All,2019,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7350649266019944,2 (EU_Priority)
EU Average,All,2019,Agriculture and Food,Nutrition need,All,0.6693568150308921,3 (Secondary_indicator)
EU Average,All,2019,Agriculture and Food,Nutrition expense,All,0.647660520521607,3 (Secondary_indicator)
EU Average,All,2019,Energy and Housing,Housing quality,All,0.7912344216608722,3 (Secondary_indicator)
EU Average,All,2019,Energy and Housing,Energy,All,0.7073409867010172,3 (Secondary_indicator)
EU Average,All,2019,Equality,Life satisfaction,All,0.7747568280239525,3 (Secondary_indicator)
EU Average,All,2019,Equality,Security,All,0.6913766504294684,3 (Secondary_indicator)
EU Average,All,2019,Equality,Community,All,0.6802801199212345,3 (Secondary_indicator)
EU Average,All,2019,Health and Animal Welfare,Health condition and impact,All,0.5766617562745884,3 (Secondary_indicator)
EU Average,All,2019,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7498607181324954,3 (Secondary_indicator)
EU Average,All,2019,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7173911316469703,3 (Secondary_indicator)
EU Average,All,2019,Agriculture and Food,Nutrition need,AN-EHIS-1,0.6693568150308921,4 (Primary_indicator)
EU Average,All,2019,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.647660520521607,4 (Primary_indicator)
EU Average,All,2019,Energy and Housing,Housing quality,HQ-SILC-1,0.7912344216608722,4 (Primary_indicator)
EU Average,All,2019,Energy and Housing,Energy,HE-SILC-1,0.774581735732596,4 (Primary_indicator)
EU Average,All,2019,Energy and Housing,Energy,HE-SILC-2,0.7967063033304385,4 (Primary_indicator)
EU Average,All,2019,Energy and Housing,Energy,HE-HBS-1,0.5969366016117302,4 (Primary_indicator)
EU Average,All,2019,Energy and Housing,Energy,HE-HBS-2,0.6164912334935512,4 (Primary_indicator)
EU Average,All,2019,Equality,Life satisfaction,EL-SILC-1,0.7444143600107905,4 (Primary_indicator)
EU Average,All,2019,Equality,Life satisfaction,EL-EHIS-1,0.7867843406714146,4 (Primary_indicator)
EU Average,All,2019,Equality,Security,ES-SILC-1,0.6226515750873906,4 (Primary_indicator)
EU Average,All,2019,Equality,Security,ES-SILC-2,0.7573531601586464,4 (Primary_indicator)
EU Average,All,2019,Equality,Community,EC-SILC-1,0.6725062407873692,4 (Primary_indicator)
EU Average,All,2019,Equality,Community,EC-EHIS-1,0.666940328714571,4 (Primary_indicator)
EU Average,All,2019,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6428228702211617,4 (Primary_indicator)
EU Average,All,2019,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.566095403728987,4 (Primary_indicator)
EU Average,All,2019,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5400277286403659,4 (Primary_indicator)
EU Average,All,2019,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.36954492010420925,4 (Primary_indicator)
EU Average,All,2019,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.7505991202749097,4 (Primary_indicator)
EU Average,All,2019,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.5479897392417779,4 (Primary_indicator)
EU Average,All,2019,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.6805153840877431,4 (Primary_indicator)
EU Average,All,2019,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.734238872999361,4 (Primary_indicator)
EU Average,All,2019,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8190384387030736,4 (Primary_indicator)
EU Average,All,2019,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7173911316469703,4 (Primary_indicator)
EU Average,All,2020,All,All,All,0.6864529910297593,1 (EWBI)
EU Average,All,2020,Agriculture and Food,All,All,0.6585086677762496,2 (EU_Priority)
EU Average,All,2020,Energy and Housing,All,All,0.7493585222370691,2 (EU_Priority)
EU Average,All,2020,Equality,All,All,0.7121896602806869,2 (EU_Priority)
EU Average,All,2020,Health and Animal Welfare,All,All,0.5762516986816001,2 (EU_Priority)
EU Average,All,2020,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.734790080753763,2 (EU_Priority)
EU Average,All,2020,Agriculture and Food,Nutrition need,All,0.6693568150308921,3 (Secondary_indicator)
EU Average,All,2020,Agriculture and Food,Nutrition expense,All,0.647660520521607,3 (Secondary_indicator)
EU Average,All,2020,Energy and Housing,Housing quality,All,0.7906864914542433,3 (Secondary_indicator)
EU Average,All,2020,Energy and Housing,Energy,All,0.7080305530198947,3 (Secondary_indicator)
EU Average,All,2020,Equality,Life satisfaction,All,0.7747568280239525,3 (Secondary_indicator)
EU Average,All,2020,Equality,Security,All,0.6902560606191125,3 (Secondary_indicator)
EU Average,All,2020,Equality,Community,All,0.6715560921989949,3 (Secondary_indicator)
EU Average,All,2020,Health and Animal Welfare,Health condition and impact,All,0.5762516986816001,3 (Secondary_indicator)
EU Average,All,2020,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7498426443108557,3 (Secondary_indicator)
EU Average,All,2020,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7170292892125082,3 (Secondary_indicator)
EU Average,All,2020,Agriculture and Food,Nutrition need,AN-EHIS-1,0.6693568150308921,4 (Primary_indicator)
EU Average,All,2020,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.647660520521607,4 (Primary_indicator)
EU Average,All,2020,Energy and Housing,Housing quality,HQ-SILC-1,0.7906864914542433,4 (Primary_indicator)
EU Average,All,2020,Energy and Housing,Energy,HE-SILC-1,0.7733700877402326,4 (Primary_indicator)
EU Average,All,2020,Energy and Housing,Energy,HE-SILC-2,0.7997587585406296,4 (Primary_indicator)
EU Average,All,2020,Energy and Housing,Energy,HE-HBS-1,0.6092943167617041,4 (Primary_indicator)
EU Average,All,2020,Energy and Housing,Energy,HE-HBS-2,0.6294643507719194,4 (Primary_indicator)
EU Average,All,2020,Equality,Life satisfaction,EL-SILC-1,0.7444143600107905,4 (Primary_indicator)
EU Average,All,2020,Equality,Life satisfaction,EL-EHIS-1,0.7867843406714146,4 (Primary_indicator)
EU Average,All,2020,Equality,Security,ES-SILC-1,0.62014604668615,4 (Primary_indicator)
EU Average,All,2020,Equality,Security,ES-SILC-2,0.7572395268579734,4 (Primary_indicator)
EU Average,All,2020,Equality,Community,EC-SILC-1,0.6660276926138501,4 (Primary_indicator)
EU Average,All,2020,Equality,Community,EC-EHIS-1,0.666940328714571,4 (Primary_indicator)
EU Average,All,2020,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.640493450810813,4 (Primary_indicator)
EU Average,All,2020,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5639814894775432,4 (Primary_indicator)
EU Average,All,2020,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5377736559729615,4 (Primary_indicator)
EU Average,All,2020,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.3743157354009939,4 (Primary_indicator)
EU Average,All,2020,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.7505991202749097,4 (Primary_indicator)
EU Average,All,2020,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.5479897392417779,4 (Primary_indicator)
EU Average,All,2020,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.6797014444854612,4 (Primary_indicator)
EU Average,All,2020,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7363419848587731,4 (Primary_indicator)
EU Average,All,2020,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8183265370108703,4 (Primary_indicator)
EU Average,All,2020,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7170292892125082,4 (Primary_indicator)
EU Average,All,2021,All,All,All,0.7105359324895318,1 (EWBI)
EU Average,All,2021,Agriculture and Food,All,All,0.6585086677762496,2 (EU_Priority)
EU Average,All,2021,Energy and Housing,All,All,0.7570459223222176,2 (EU_Priority)
EU Average,All,2021,Equality,All,All,0.7224358750101684,2 (EU_Priority)
EU Average,All,2021,Health and Animal Welfare,All,All,0.5744274268638025,2 (EU_Priority)
EU Average,All,2021,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.8378863141653465,2 (EU_Priority)
EU Average,All,2021,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7245341988883128,2 (EU_Priority)
EU Average,All,2021,Agriculture and Food,Nutrition need,All,0.6693568150308921,3 (Secondary_indicator)
EU Average,All,2021,Agriculture and Food,Nutrition expense,All,0.647660520521607,3 (Secondary_indicator)
EU Average,All,2021,Energy and Housing,Housing quality,All,0.8067563892061851,3 (Secondary_indicator)
EU Average,All,2021,Energy and Housing,Energy,All,0.7073354554382503,3 (Secondary_indicator)
EU Average,All,2021,Equality,Life satisfaction,All,0.7782612256451235,3 (Secondary_indicator)
EU Average,All,2021,Equality,Security,All,0.6953087348324692,3 (Secondary_indicator)
EU Average,All,2021,Equality,Community,All,0.693737664552912,3 (Secondary_indicator)
EU Average,All,2021,Health and Animal Welfare,Health condition and impact,All,0.5744274268638025,3 (Secondary_indicator)
EU Average,All,2021,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.8378863141653465,3 (Secondary_indicator)
EU Average,All,2021,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7365069908978096,3 (Secondary_indicator)
EU Average,All,2021,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7125614068788162,3 (Secondary_indicator)
EU Average,All,2021,Agriculture and Food,Nutrition need,AN-EHIS-1,0.6693568150308921,4 (Primary_indicator)
EU Average,All,2021,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.647660520521607,4 (Primary_indicator)
EU Average,All,2021,Energy and Housing,Housing quality,HQ-SILC-1,0.8067563892061851,4 (Primary_indicator)
EU Average,All,2021,Energy and Housing,Energy,HE-SILC-1,0.7734822298136377,4 (Primary_indicator)
EU Average,All,2021,Energy and Housing,Energy,HE-SILC-2,0.7966086430759552,4 (Primary_indicator)
EU Average,All,2021,Energy and Housing,Energy,HE-HBS-1,0.6092943167617041,4 (Primary_indicator)
EU Average,All,2021,Energy and Housing,Energy,HE-HBS-2,0.6294643507719194,4 (Primary_indicator)
EU Average,All,2021,Equality,Life satisfaction,EL-SILC-1,0.7477735298271665,4 (Primary_indicator)
EU Average,All,2021,Equality,Life satisfaction,EL-EHIS-1,0.7867843406714146,4 (Primary_indicator)
EU Average,All,2021,Equality,Security,ES-SILC-1,0.6269811913307698,4 (Primary_indicator)
EU Average,All,2021,Equality,Security,ES-SILC-2,0.7607411060927902,4 (Primary_indicator)
EU Average,All,2021,Equality,Community,EC-SILC-1,0.6520592504491098,4 (Primary_indicator)
EU Average,All,2021,Equality,Community,EC-SILC-2,0.7305164473051206,4 (Primary_indicator)
EU Average,All,2021,Equality,Community,EC-EHIS-1,0.666940328714571,4 (Primary_indicator)
EU Average,All,2021,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.635106467404082,4 (Primary_indicator)
EU Average,All,2021,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5674104320537645,4 (Primary_indicator)
EU Average,All,2021,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5349259920691247,4 (Primary_indicator)
EU Average,All,2021,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.3676201722180706,4 (Primary_indicator)
EU Average,All,2021,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.7505991202749097,4 (Primary_indicator)
EU Average,All,2021,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.5479897392417779,4 (Primary_indicator)
EU Average,All,2021,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.8378863141653465,4 (Primary_indicator)
EU Average,All,2021,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.6920678417410028,4 (Primary_indicator)
EU Average,All,2021,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.7036287092428257,4 (Primary_indicator)
